sos,eos,tos,anomaly_true,anomaly_pred,mse
83,97,75,0,1,0.0021813963539898396
74,97,75,0,0,0.000320644787279889
71,97,75,0,0,0.0017751698615029454
73,93,75,0,0,0.0036407813895493746
76,96,75,0,0,0.0031795576214790344
75,96,75,0,0,0.003966257907450199
77,95,75,0,0,0.0013657042291015387
76,96,75,0,1,0.00998607836663723
73,98,75,0,0,0.008998740464448929
73,97,75,0,0,0.004410675726830959
78,96,75,1,1,0.0012818968389183283
75,94,75,0,0,0.0007484479574486613
77,96,75,0,0,0.003967967350035906
80,97,75,0,0,0.007021373137831688
75,98,75,0,0,0.004748011939227581
74,95,75,0,0,0.0018061229493469
71,96,75,0,0,0.003323483979329467
81,97,75,0,1,0.009324801154434681
73,96,75,0,0,0.0019453574204817414
73,95,75,0,0,0.0040990267880260944
74,94,75,0,0,0.003660572227090597
74,95,75,0,1,0.0035695142578333616
80,96,75,1,0,0.0011138961417600513
74,96,75,0,0,0.0007021096535027027
74,96,75,0,0,0.003754669101908803
77,97,75,0,0,0.007250645663589239
75,95,75,0,0,0.0013333476381376386
75,97,75,0,1,0.015176909975707531
80,96,75,0,1,0.006258727982640266
75,96,75,0,0,0.004127110820263624
75,96,75,0,1,0.004135174211114645
77,97,75,0,1,0.0062469737604260445
79,97,75,0,1,0.006093489937484264
79,95,75,0,0,0.008070073090493679
74,98,75,0,1,0.009905634447932243
72,98,75,0,0,0.005725459195673466
71,96,75,0,0,0.000766846991609782
74,99,75,0,0,0.0045503596775233746
76,97,75,0,0,0.0004410389228723943
78,96,75,0,0,0.003623881144449115
85,96,75,0,0,0.006882793270051479
78,96,75,0,0,0.005995355546474457
72,97,75,0,0,0.0041135926730930805
77,96,75,0,0,0.0003259601362515241
77,96,75,0,1,0.0011287977686151862
78,96,75,0,0,0.0036504713352769613
72,98,75,0,0,0.0072374301962554455
76,96,75,0,1,0.0022280861157923937
77,96,75,0,0,0.005763246212154627
75,98,75,0,1,0.001372853061184287
77,98,75,0,1,0.007082611322402954
76,97,75,0,0,0.005734309088438749
68,98,75,0,0,0.004745380021631718
87,96,75,0,0,0.004336120095103979
74,96,75,0,1,0.002131703309714794
87,96,75,0,0,0.006068924441933632
87,96,75,0,0,0.00045165506890043616
74,97,75,0,1,0.008256711065769196
80,96,75,0,1,0.006592439487576485
76,95,75,0,1,0.020286530256271362
75,96,75,0,0,0.0065445969812572
71,97,75,0,0,0.007379026617854834
79,96,75,1,1,0.00025131850270554423
82,96,75,0,0,0.0016169581795111299
77,93,75,0,0,0.0007818161975592375
76,95,75,0,0,0.03311369940638542
79,96,75,0,0,0.004408123902976513
76,96,75,0,1,0.0041367895901203156
74,96,75,0,0,0.0021752265747636557
82,97,75,0,1,0.024930961430072784
74,96,75,0,0,0.0067611136473715305
83,97,75,0,1,0.027243642136454582
70,91,75,0,0,0.0006710453308187425
80,95,75,0,1,0.006487215869128704
77,98,75,0,0,0.011598787270486355
73,97,75,0,0,0.00814136303961277
75,96,75,0,0,0.003193886252120137
74,97,75,0,0,0.0033601769246160984
88,97,75,0,1,0.003788638859987259
72,97,75,1,1,0.005668343510478735
81,97,75,0,0,0.008483725599944592
88,98,75,0,0,0.0016856581205502152
77,97,75,0,0,0.0057731191627681255
74,96,75,0,0,0.037887487560510635
78,97,75,0,0,0.011352088302373886
73,97,75,0,0,0.002192393410950899
74,97,75,0,0,0.0025815260596573353
71,97,75,0,0,0.0031021935865283012
73,98,75,0,1,0.004800364375114441
75,98,75,0,0,0.007580258417874575
74,94,75,0,0,0.0031702923588454723
75,96,75,1,1,0.0012678018538281322
77,93,75,1,1,0.0008423788822256029
73,95,75,0,0,0.0002442264521960169
71,97,75,0,0,0.002182519994676113
77,96,75,0,0,0.004027659073472023
72,93,75,1,1,0.0007814073469489813
79,95,75,0,1,0.0007367700454778969
77,96,75,0,1,0.008537139743566513
75,95,75,1,1,0.0011872602626681328
79,98,75,0,1,0.01960860565304756
79,98,75,0,0,0.015460045076906681
86,96,75,0,0,0.0019088200060650706
71,96,75,0,1,0.001796439290046692
79,97,75,0,1,0.003915084060281515
75,95,75,0,0,0.0002521120186429471
78,96,75,1,1,0.001055882079526782
86,97,75,0,0,0.003169079776853323
79,97,75,0,1,0.006320295389741659
74,95,75,0,0,0.009663598611950874
72,96,75,0,0,0.0014671051176264882
76,97,75,0,0,0.0006717196083627641
73,95,75,0,0,0.0018269509309902787
75,96,75,0,0,0.0014035080093890429
73,96,75,0,0,0.012572853825986385
74,98,75,0,0,0.013397559523582458
79,97,75,0,1,0.009876699186861515
75,96,75,0,0,0.006804824341088533
79,96,75,0,1,0.00842954684048891
76,96,75,0,1,0.0007921869400888681
88,95,75,0,1,0.0017963473219424486
77,97,75,0,1,0.007935764268040657
76,98,75,0,1,0.007440362591296434
77,98,75,0,1,0.02788715623319149
74,97,75,0,0,0.004722280893474817
78,96,75,0,0,0.0008578248671256006
78,95,75,0,1,0.0023322945926338434
72,97,75,0,0,0.001663953298702836
75,98,75,0,0,0.005027797073125839
74,95,75,0,0,0.004593688994646072
78,97,75,0,1,0.012658879160881042
81,96,75,0,0,0.01611688733100891
78,97,75,0,0,0.008632165379822254
72,96,75,0,0,0.0015614520525559783
74,94,75,0,0,0.0008524247095920146
77,96,75,0,0,0.002741575241088867
77,96,75,0,0,0.0023901378735899925
85,95,75,0,0,0.0002099206467391923
75,96,75,0,1,0.0021972893737256527
76,96,75,0,0,0.00879320316016674
88,100,75,0,1,0.006049362942576408
75,97,75,0,0,0.0057059661485254765
78,95,75,0,1,0.0009467342169955373
76,95,75,1,0,0.0018593838904052973
76,96,75,0,0,0.0064304787665605545
75,97,75,0,1,0.01134589035063982
78,97,75,0,0,0.003208068897947669
78,97,75,0,1,0.010084547102451324
78,97,75,0,0,0.005125705618411303
72,97,75,0,0,0.002121568191796541
88,97,75,0,1,0.0002465720463078469
80,97,75,0,1,0.015379230491816998
76,97,75,0,1,0.017378294840455055
70,97,75,0,0,0.001178533537313342
74,97,75,0,1,0.0078102704137563705
83,97,75,0,0,0.013330738060176373
82,97,75,0,1,0.013076141476631165
78,95,75,0,0,0.004248990211635828
75,96,75,0,0,0.00042456990922801197
78,96,75,0,0,0.003093424253165722
77,96,75,0,1,0.000820647575892508
81,97,75,0,0,0.008152988739311695
80,97,75,0,0,0.011091110296547413
79,96,75,0,1,0.005170737858861685
77,96,75,0,0,0.0023658927530050278
74,96,75,0,0,0.005635843146592379
77,94,75,0,0,0.004189737141132355
76,96,75,0,1,0.0015120748430490494
73,96,75,0,0,0.006100063677877188
75,96,75,1,1,0.0013351056259125471
74,98,75,0,0,0.008402521722018719
76,97,75,0,0,0.0005872371257282794
81,97,75,0,1,0.016368990764021873
88,96,75,0,0,0.0007096432964317501
80,98,75,0,1,0.007465758826583624
78,96,75,1,0,0.0016334856627508998
76,95,75,1,1,0.0002897256927099079
75,94,75,0,0,0.0010449975961819291
76,95,75,1,0,0.0010181029792875051
72,97,75,0,0,0.011712387204170227
79,97,75,0,0,0.007698865607380867
84,97,75,0,0,0.015952931717038155
78,94,75,1,1,0.0026218011043965816
78,97,75,0,0,0.014702096581459045
77,97,75,0,1,0.0009462453308515251
73,92,75,0,0,0.0020005269907414913
76,94,75,1,1,0.0007794129196554422
76,93,75,0,0,0.0008300797780975699
78,96,75,1,1,0.0007325746701098979
79,95,75,0,0,0.0004221127601340413
86,96,75,0,0,0.005514529533684254
77,97,75,0,1,0.003624682081863284
80,96,75,0,0,0.0011993806110695004
78,94,75,0,0,0.0009078076691366732
78,96,75,0,0,0.01471689809113741
75,98,75,0,1,0.007146896794438362
81,97,75,0,1,0.010991738177835941
77,97,75,0,0,0.0008323088986799121
79,97,75,0,1,0.01624092273414135
77,97,75,0,0,0.004585954360663891
75,97,75,0,0,0.0003612263535615057
72,96,75,0,0,0.001013974309898913
75,96,75,0,1,0.0016098684864118695
77,96,75,0,1,0.005885636899620295
77,96,75,0,1,0.01342067588120699
75,96,75,0,0,0.0032088428270071745
68,96,75,0,0,0.0015038466081023216
74,97,75,0,0,0.0058463700115680695
79,97,75,0,1,0.0027619365137070417
76,96,75,0,0,0.001070778351277113
79,96,75,0,1,0.008562273345887661
78,97,75,0,1,0.004272888880223036
74,96,75,0,0,0.004534506238996983
79,96,75,1,1,0.0008026504656299949
74,93,75,0,0,0.009982612915337086
79,95,75,0,0,0.002194895874708891
78,96,75,0,1,0.001682776608504355
76,99,75,1,1,0.0008391769952140749
79,98,75,0,0,0.009181148372590542
76,95,75,0,1,0.008189938962459564
78,95,75,0,1,0.004275839775800705
82,97,75,0,1,0.010136126540601254
76,95,75,0,0,0.0003603370569180697
80,95,75,0,0,0.003105544252321124
75,97,75,0,1,0.011476635001599789
75,97,75,0,0,0.0010513298911973834
77,95,75,0,0,0.0026941292453557253
78,96,75,0,1,0.007467292249202728
77,95,75,1,1,0.0003963227500207722
79,97,75,0,1,0.0306644756346941
82,97,75,0,0,0.0018704814137890935
77,94,75,1,1,0.0031180568039417267
75,96,75,0,0,0.009064010344445705
75,96,75,0,0,0.004058170132339001
75,97,75,0,1,0.006365202367305756
73,94,75,0,0,0.007455800194293261
72,91,75,0,0,0.0002863070403691381
78,95,75,1,1,0.0038284985348582268
76,97,75,0,0,0.0014829217689111829
85,96,75,1,0,0.0024377501104027033
80,97,75,0,1,0.01575556956231594
77,96,75,0,0,0.004697403870522976
74,96,75,0,1,0.0021990786772221327
77,93,75,0,0,0.0027258621994405985
75,96,75,0,1,0.00581251410767436
73,95,75,1,1,0.001184834516607225
79,96,75,0,0,0.002034916076809168
77,97,75,0,1,0.0191693976521492
73,95,75,0,0,0.003552401904016733
77,94,75,0,0,0.010889827273786068
89,97,75,0,1,0.011613085865974426
88,99,75,0,1,0.019063903018832207
75,98,75,0,1,0.017485475167632103
76,97,75,0,0,0.003301852149888873
80,97,75,0,0,0.004682060331106186
77,97,75,0,1,0.01865827850997448
75,97,75,0,0,0.005079540424048901
76,93,75,0,0,0.0002809501311276108
88,99,75,0,1,0.009691568091511726
76,94,75,1,1,0.0008832619641907513
76,96,75,0,1,0.007374826353043318
78,96,75,0,1,0.006383045576512814
69,97,75,0,0,0.001976362429559231
78,97,75,0,0,0.006884287111461163
87,96,75,0,0,0.0044014896266162395
77,96,75,0,0,0.010728772729635239
74,98,75,0,0,0.006464778911322355
73,96,75,0,0,0.0008633569232188165
70,96,75,0,0,0.0005154791288077831
86,96,75,0,0,0.005102521739900112
77,95,75,0,1,0.0012985519133508205
82,97,75,0,1,0.014515538699924946
75,96,75,0,1,0.0017750606639310718
76,96,75,0,1,0.0027441643178462982
76,97,75,0,0,0.020022930577397346
73,97,75,0,0,0.006553974933922291
76,95,75,0,0,0.0031230540480464697
85,97,75,0,0,0.012384754605591297
80,97,75,0,0,0.007594861555844545
74,96,75,0,0,0.0008457890362478793
75,97,75,0,1,0.007726143579930067
76,97,75,0,1,0.014954118058085442
78,96,75,0,0,0.008500746451318264
75,96,75,0,1,0.0018910098588094115
73,95,75,0,0,0.002570944372564554
88,98,75,0,1,0.016010509803891182
73,93,75,0,0,0.00414702296257019
77,95,75,0,1,0.013150591403245926
78,99,75,0,0,0.0002684739010874182
77,96,75,1,1,0.0010826830985024571
82,97,75,1,0,0.002097086049616337
91,100,75,0,0,0.0027508395723998547
74,96,75,1,0,0.0028384237084537745
89,98,75,1,0,0.0024043407756835222
73,99,75,0,0,0.004376975353807211
70,96,75,0,0,0.0011915424838662148
70,96,75,0,0,0.0020432844758033752
71,97,75,0,0,0.0022626190911978483
76,95,75,0,1,0.0023003937676548958
77,95,75,0,0,0.007844159379601479
77,95,75,1,1,0.0005223986809141934
73,97,75,0,0,0.0013317441334947944
71,97,75,0,0,0.0012254908215254545
76,97,75,0,1,0.0027557776775211096
77,96,75,0,0,0.001088792341761291
72,97,75,0,0,0.0016033044084906578
70,97,75,0,0,0.0006171557470224798
75,96,75,0,0,0.000374842609744519
80,97,75,0,0,0.0026176325045526028
76,96,75,1,0,0.00503231817856431
73,96,75,0,0,0.0010848313104361296
72,98,75,1,1,0.0008444678969681263
72,96,75,0,0,0.0012887120246887207
71,95,75,0,0,0.001939186593517661
70,97,75,0,0,0.0007030291017144918
90,99,75,0,0,0.015487461350858212
75,96,75,1,0,0.0005247434019111097
74,99,75,0,0,0.004116662312299013
74,94,75,1,0,0.0001101424713851884
77,96,75,0,0,0.0009709409205242991
74,97,75,0,0,0.0007684605661779642
76,97,75,0,1,0.00228098314255476
77,97,75,0,0,0.0009110717219300568
74,96,75,1,1,0.0018870109925046563
88,99,75,1,0,0.021917512640357018
79,95,75,1,1,0.0008647602517157793
71,97,75,0,0,0.0009596486925147474
74,96,75,1,1,0.0008305351948365569
75,96,75,1,0,0.0018441866850480437
75,97,75,0,0,0.0007705244934186339
89,98,75,0,0,0.0008124607848003507
75,97,75,1,0,0.0008208657964132726
75,95,75,1,1,0.00019656056247185916
79,96,75,0,0,0.002039305865764618
72,96,75,1,1,0.0005833596223965287
80,97,75,0,0,0.0024889372289180756
77,98,75,0,0,0.0007314793765544891
71,96,75,0,0,0.000935931340791285
91,101,75,0,0,0.0015241934452205896
78,97,75,1,1,0.0005506515735760331
75,99,75,0,1,0.004556193016469479
76,95,75,1,0,0.0005612978711724281
84,95,75,0,1,0.0007680300623178482
76,96,75,0,0,0.00046771555207669735
72,97,75,0,0,0.0003700383531395346
76,97,75,1,1,0.0003616833419073373
72,99,75,1,1,0.0008487823070026934
76,95,75,0,1,0.001106027513742447
72,94,75,1,0,0.0038765547797083855
72,99,75,1,1,0.0003085059579461813
74,96,75,1,0,0.0022724487353116274
75,96,75,0,1,0.001977267675101757
76,95,75,0,0,0.0003940690658055246
75,97,75,0,0,0.0007580461679026484
74,98,75,0,0,0.0008470425964333117
80,97,75,1,0,0.002507447963580489
77,97,75,0,0,0.0009314881754107773
73,93,75,0,0,0.0005988871562294662
73,93,75,1,1,0.0002958110999315977
74,97,75,0,0,0.0005276454612612724
77,95,75,0,0,0.0015154550783336163
71,99,75,0,0,0.002131726825609803
78,97,75,0,0,0.002283967798575759
75,96,75,0,0,0.00027597896405495703
76,96,75,0,0,0.0005592690431512892
76,96,75,0,1,0.002137059811502695
75,96,75,1,0,0.0017306531080976129
73,98,75,0,0,0.0013778636930510402
76,97,75,0,0,0.0003217790799681097
75,96,75,1,1,0.00044389901449903846
71,97,75,0,0,0.0006946403300389647
74,97,75,1,0,0.0014816023176535964
87,98,75,1,1,0.01839752495288849
76,97,75,0,0,0.002976959338411689
74,97,75,1,0,0.0016061327187344432
76,97,75,0,0,0.0011758914915844798
77,96,75,1,1,0.0005136666004545987
80,96,75,0,0,0.0016601773677393794
74,98,75,0,0,0.0038082196842879057
88,98,75,0,0,0.0008762683719396591
80,95,75,0,1,0.000730175874195993
74,97,75,1,1,0.0010458757169544697
76,98,75,0,0,0.005075883120298386
75,95,75,0,0,0.002381684025749564
73,96,75,1,0,0.0010858396999537945
73,98,75,0,0,0.0005709431134164333
70,89,75,0,0,0.0015160746406763792
87,96,75,1,0,0.0006469290237873793
70,95,75,0,0,0.0007793433032929897
77,97,75,1,1,0.002377130091190338
75,96,75,1,0,0.0014089018804952502
76,96,75,0,0,0.0002561766013968736
76,97,75,0,1,0.002701594727113843
71,97,75,0,0,0.0003898335562553257
72,96,75,0,0,0.0024687256664037704
78,97,75,0,0,0.0045515731908380985
73,97,75,1,0,0.0007374129490926862
75,96,75,0,0,0.0008247954538092017
74,98,75,0,0,0.002382570179179311
76,96,75,1,1,0.00024025316815823317
88,98,75,0,0,0.0012110387906432152
73,99,75,0,0,0.000956459844019264
77,96,75,1,0,0.0017191636143252254
76,96,75,0,0,0.0005094902589917183
72,98,75,0,0,0.0023667667992413044
73,97,75,0,0,0.0017146376194432378
75,97,75,0,0,0.0007078030030243099
73,96,75,0,0,0.0008259729365818202
75,96,75,0,1,0.0030236071906983852
89,98,75,0,0,0.0058869547210633755
76,97,75,1,1,0.005138524807989597
79,97,75,0,0,0.0004006146627943963
72,97,75,0,0,0.0014642801834270358
88,99,75,0,0,0.02049647830426693
76,96,75,1,0,0.0025606031995266676
69,87,75,0,0,0.0011088631581515074
71,98,75,0,0,0.0007578629301860929
78,97,75,1,0,0.00272537674754858
79,97,75,1,0,0.0034934096038341522
75,97,75,1,0,0.003134120022878051
73,93,75,0,0,0.00014660527813248336
76,97,75,0,0,0.0025884131900966167
74,96,75,0,0,0.0012990642571821809
71,98,75,0,0,0.0023514044005423784
87,97,75,0,0,0.0006935420678928494
78,97,75,1,1,0.0003367209865245968
71,98,75,0,0,0.0008278865134343505
76,96,75,0,0,0.0011152821825817227
74,98,75,1,1,0.0031345959287136793
72,98,75,0,0,0.0010751569643616676
73,99,75,0,0,0.0006895764963701367
73,96,75,1,0,0.0002704023208934814
79,96,75,0,0,0.000624067906755954
75,95,75,1,1,0.00013186254363972694
71,97,75,0,0,0.0006631702999584377
76,96,75,1,1,0.00027174799470230937
70,97,75,1,1,0.0005299217300489545
80,97,75,1,1,0.002982726087793708
75,96,75,1,0,0.0009818625403568149
74,97,75,1,0,0.0022627587895840406
75,95,75,0,0,0.0007558111101388931
76,97,75,0,0,0.0014419304206967354
72,97,75,0,0,0.000980567536316812
78,96,75,0,1,0.0029759646859019995
78,96,75,0,0,0.0022903766948729753
74,98,75,0,0,0.0030679272022098303
75,97,75,1,0,0.0006638920167461038
76,97,75,0,0,0.0005009010783396661
71,96,75,0,0,0.0006788549944758415
73,97,75,0,0,0.0006930330418981612
81,95,75,0,0,0.001512445043772459
74,96,75,1,1,9.266987763112411e-05
82,97,75,1,0,0.0036809565499424934
78,95,75,1,1,0.0002342709485674277
75,97,75,1,1,0.00021983716578688473
88,99,75,1,0,0.006434112321585417
76,95,75,1,0,0.009097030386328697
73,96,75,1,0,0.001703270711004734
77,96,75,1,1,0.000575929821934551
78,96,75,1,0,0.001964121824130416
72,98,75,0,0,0.000888364389538765
79,95,75,0,1,0.006156174466013908
73,98,75,0,0,0.0008376038167625666
81,98,75,0,0,0.0010133534669876099
77,97,75,1,0,0.002829095581546426
74,97,75,1,1,0.0003035366826225072
76,94,75,0,0,0.0009282174869440496
75,97,75,1,0,0.000463654549093917
76,96,75,0,1,0.002283666515722871
77,95,75,0,1,0.002232107101008296
90,103,75,0,0,0.0007835773867554963
75,96,75,0,0,0.0004710627836175263
71,98,75,0,0,0.00043278513476252556
73,96,75,1,0,0.012251505628228188
73,97,75,0,0,0.0007324884063564241
78,97,75,1,0,0.001996000064536929
76,98,75,1,0,0.006907268892973661
75,96,75,1,1,0.000982627971097827
74,97,75,1,0,0.0018353738123551011
77,97,75,1,1,0.00038116241921670735
75,96,75,0,0,0.0003777348611038178
77,97,75,0,0,0.0022495766170322895
75,96,75,0,0,0.0006301966495811939
72,98,75,0,0,0.0008672543335705996
73,99,75,1,1,0.0023301267065107822
71,95,75,0,0,0.0003694413462653756
71,98,75,0,0,0.001024492783471942
79,96,75,0,0,0.0024372017942368984
73,96,75,1,0,0.0016541997902095318
88,98,75,1,0,0.0006704692495986819
73,94,75,0,0,0.002299574902281165
87,95,75,0,0,0.0017526751616969705
78,96,75,0,1,0.0026909566950052977
76,97,75,1,0,0.0029234346002340317
73,95,75,1,0,0.0014693202683702111
75,96,75,0,0,0.000519684748724103
75,96,75,1,1,0.0003045593621209264
71,97,75,0,0,0.00023362215142697096
75,97,75,1,0,0.00019841174071189016
89,99,75,0,0,0.00026263645850121975
71,97,75,0,0,0.0012204877566546202
74,96,75,0,0,0.0008217801223509014
76,97,75,1,0,0.00206679361872375
71,96,75,0,0,0.0021015568636357784
71,98,75,0,0,0.0013726804172620177
75,99,75,1,1,0.0010258958209306002
77,96,75,1,0,0.003699750639498234
76,96,75,0,0,0.0002748549450188875
72,98,75,0,0,0.0015319512458518147
72,98,75,0,0,0.0015540276654064655
76,98,75,1,0,0.0013742384035140276
74,94,75,0,0,0.0009659237693995237
85,95,75,1,0,0.0002719353651627898
76,96,75,1,0,0.0013286118628457189
78,97,75,1,1,0.0035000741481781006
76,94,75,0,0,0.0027451328933238983
79,94,75,0,1,0.0018536210991442204
71,98,75,0,0,0.001427069422788918
72,98,75,0,0,0.0012525958009064198
74,97,75,1,0,0.0016342068556696177
71,92,75,0,0,0.0008434984483756125
77,97,75,1,0,0.0020407368429005146
76,96,75,0,0,0.0003112206468358636
76,96,75,1,0,0.00262470543384552
78,96,75,1,0,0.003972065169364214
83,98,75,1,0,0.0031022634357213974
74,98,75,0,0,0.0021854618098586798
77,97,75,1,0,0.003644578857347369
76,95,75,1,0,0.00641813175752759
74,95,75,0,0,0.0005345676909200847
79,97,75,1,0,0.0021156552247703075
72,96,75,0,0,0.0006001168512739241
76,96,75,0,0,0.0007948060519993305
78,96,75,1,0,0.0010177938966080546
71,97,75,0,0,0.004186777863651514
77,95,75,0,0,0.0003903298929799348
71,88,75,0,0,0.0006116847507655621
70,98,75,0,0,0.000433900800999254
88,96,75,0,0,0.000934900832362473
75,95,75,1,1,0.0005906711448915303
75,97,75,1,1,0.002259018598124385
77,97,75,1,1,0.004164047539234161
76,95,75,0,0,0.00057456293143332
74,97,75,0,0,0.0035494177136570215
75,95,75,1,0,0.0003486500063445419
76,96,75,1,0,0.0021452188957482576
74,97,75,0,0,0.0015058359131217003
78,97,75,1,0,0.0011084630386903882
74,95,75,1,0,0.0004459526389837265
71,95,75,0,0,0.0010445963125675917
75,92,75,0,0,8.741060446482152e-05
74,96,75,0,1,0.001401634537614882
75,96,75,0,0,0.0006963899359107018
72,98,75,0,0,0.0010728914057835937
75,96,75,0,0,0.0006217782502062619
76,97,75,1,1,0.002438944997265935
70,96,75,0,0,0.00041600721306167543
78,95,75,0,0,0.0008894313359633088
74,96,75,1,1,0.00015112580149434507
76,93,75,0,0,0.0003208665584679693
71,97,75,0,0,0.000508936820551753
73,94,75,1,0,0.0008779095951467752
75,97,75,0,0,0.00045722894719801843
76,96,75,1,0,0.0014635649276897311
74,97,75,0,0,0.00119364308193326
74,98,75,1,0,0.004481777548789978
74,98,75,1,0,0.0029823612421751022
86,95,75,0,0,0.0014064706629142165
82,94,75,0,0,0.0001772694376995787
73,98,75,0,0,0.00036132513196207583
76,97,75,1,0,0.0003018079441972077
75,95,75,0,0,0.0014923898270353675
79,96,75,1,0,0.0027107875794172287
87,99,75,1,0,0.009057926014065742
74,96,75,1,0,0.004445732105523348
74,97,75,0,0,0.0007957582711242139
71,98,75,0,0,0.001504896441474557
75,96,75,1,1,0.00035452531301416457
75,95,75,0,0,0.00046208969433791935
70,97,75,0,0,0.0011933750938624144
72,96,75,0,0,0.0015086437342688441
73,94,75,0,0,0.0018199559999629855
80,97,75,0,0,0.0024403445422649384
72,98,75,1,0,0.0017294480931013823
71,97,75,0,0,0.0015589597169309855
76,97,75,1,0,0.0037412678357213736
75,97,75,1,0,0.00241585704497993
76,96,75,0,1,0.0022585594560950994
71,98,75,0,0,0.0018969891825690866
77,97,75,1,0,0.0010617492953315377
73,95,75,0,1,0.0001280948636122048
